lnfuture lnspot    cost
6.10880  6.10885   0.012374
6.10880  6.10896   0.012374
6.10936  6.10900   0.012374
6.10925  6.10909   0.012374
6.10947  6.10927   0.012374
6.10958  6.10931   0.012374
6.10980  6.10936   0.012374
6.11002  6.10934   0.012374
6.11036  6.10936   0.012374
6.11069  6.10947   0.012374
6.11058  6.10976   0.012374
6.11036  6.10994   0.012374
6.11047  6.11018   0.012374
6.11058  6.11018   0.012374
6.11069  6.11036   0.012374
6.11069  6.11034   0.012374
6.11080  6.11056   0.012374
6.11080  6.11049   0.012374
6.11147  6.11060   0.012374
6.11346  6.11054   0.012374
6.11435  6.11160   0.012374
6.11390  6.11235   0.012374
6.11368  6.11337   0.012374
6.11423  6.11355   0.012374
6.11501  6.11350   0.012374
6.11501  6.11357   0.012374
6.11611  6.11375   0.012374
6.11545  6.11386   0.012374
6.11567  6.11419   0.012374
6.11589  6.11439   0.012374
6.11644  6.11452   0.012374
6.11744  6.11521   0.012374
6.11810  6.11594   0.012374
6.11810  6.11620   0.012374
6.11843  6.11649   0.012374
6.11810  6.11680   0.012374
6.11699  6.11686   0.012374
6.11699  6.11702   0.012374
6.11755  6.11671   0.012374
6.11699  6.11655   0.012374
6.11699  6.11653   0.012374
6.11678  6.11624   0.012374
6.11655  6.11602   0.012374
6.11611  6.11594   0.012374
6.11567  6.11576   0.012374
6.11589  6.11550   0.012374
6.11611  6.11532   0.012374
6.11611  6.11532   0.012374
6.11622  6.11527   0.012374
6.11611  6.11532   0.012374
6.11633  6.11550   0.012374
6.11622  6.11554   0.012374
6.11633  6.11523   0.012374
6.11644  6.11530   0.012374
6.11655  6.11525   0.012374
6.11699  6.11560   0.012374
6.11689  6.11580   0.012374
6.11666  6.11583   0.012374
6.11622  6.11585   0.012374
6.11622  6.11594   0.012374
6.11678  6.11594   0.012374
6.11644  6.11585   0.012374
6.11633  6.11596   0.012374
6.11644  6.11591   0.012374
6.11744  6.11607   0.012374
6.11699  6.11605   0.012374
6.11733  6.11614   0.012374
6.11766  6.11611   0.012374
6.11744  6.11629   0.012374
6.11766  6.11651   0.012374
6.11788  6.11669   0.012374
6.11788  6.11671   0.012374
6.11699  6.11686   0.012374
6.11655  6.11675   0.012374
6.11666  6.11666   0.012374
6.11633  6.11666   0.012374
6.11633  6.11669   0.012374
6.11644  6.11658   0.012374
6.11666  6.11647   0.012374
6.11633  6.11636   0.012374
6.11644  6.11627   0.012374
6.11644  6.11616   0.012374
6.11611  6.11607   0.012374
6.11611  6.11598   0.012374
6.11600  6.11600   0.012374
6.11622  6.11594   0.012374
6.11578  6.11598   0.012374
6.11556  6.11598   0.012374
6.11589  6.11587   0.012374
6.11611  6.11596   0.012374
6.11633  6.11605   0.012374
6.11622  6.11585   0.012374
6.11655  6.11598   0.012374
6.11633  6.11585   0.012374
6.11600  6.11580   0.012374
6.11600  6.11565   0.012374
6.11633  6.11576   0.012374
6.11600  6.11576   0.012374
6.11622  6.11580   0.012374
6.11633  6.11605   0.012374
6.11633  6.11605   0.012374
6.11644  6.11600   0.012374
6.11744  6.11614   0.012374
6.11733  6.11631   0.012374
6.11733  6.11624   0.012374
6.11699  6.11614   0.012374
6.11689  6.11624   0.012374
6.11722  6.11633   0.012374
6.11722  6.11799   0.004741
6.11699  6.11766   0.004741
6.11689  6.11750   0.004741
6.11733  6.11735   0.004741
6.11755  6.11748   0.004741
6.11755  6.11730   0.004741
6.11788  6.11739   0.004741
6.11799  6.11774   0.004741
6.11766  6.11748   0.004741
6.11777  6.11752   0.004741
6.11744  6.11759   0.004741
6.11755  6.11768   0.004741
6.11777  6.11763   0.004741
6.11766  6.11786   0.004741
6.11777  6.11783   0.004741
6.11766  6.11759   0.004741
6.11788  6.11755   0.004741
6.11777  6.11790   0.004741
6.11788  6.11790   0.004741
6.11810  6.11805   0.004741
6.11799  6.11794   0.004741
6.11788  6.11792   0.004741
6.11821  6.11821   0.004741
6.11755  6.11810   0.004741
6.11788  6.11816   0.004741
6.11810  6.11816   0.004741
6.11810  6.11836   0.004741
6.11810  6.11841   0.004741
6.11810  6.11832   0.004741
6.11777  6.11843   0.004741
6.11799  6.11830   0.004741
6.11865  6.11843   0.004741
6.11876  6.11849   0.004741
6.11920  6.11843   0.004741
6.11942  6.11843   0.004741
6.11964  6.11858   0.004741
6.11986  6.11860   0.004741
6.11986  6.11874   0.004741
6.11898  6.11909   0.004741
6.11898  6.11920   0.004741
6.11876  6.11924   0.004741
6.11898  6.11915   0.004741
6.11887  6.11909   0.004741
6.11843  6.11902   0.004741
6.11843  6.11891   0.004741
6.11788  6.11871   0.004741
6.11766  6.11854   0.004741
6.11766  6.11827   0.004741
6.11744  6.11803   0.004741
6.11711  6.11770   0.004741
6.11689  6.11768   0.004741
6.11744  6.11755   0.004741
6.11788  6.11730   0.004741
6.11722  6.11724   0.004741
6.11633  6.11730   0.004741
6.11666  6.11713   0.004741
6.11655  6.11702   0.004741
6.11689  6.11699   0.004741
6.11699  6.11702   0.004741
6.11733  6.11680   0.004741
6.11744  6.11691   0.004741
6.11766  6.11691   0.004741
6.11788  6.11697   0.004741
6.11755  6.11702   0.004741
6.11766  6.11697   0.004741
6.11733  6.11722   0.004741
6.11744  6.11713   0.004741
6.11810  6.11708   0.004741
6.11821  6.11711   0.004741
6.11843  6.11737   0.004741
6.11799  6.11750   0.004741
6.11810  6.11752   0.004741
6.11810  6.11737   0.004741
6.11810  6.11750   0.004741
6.11821  6.11763   0.004741
6.11843  6.11755   0.004741
6.11876  6.11761   0.004741
6.11887  6.11766   0.004741
6.11865  6.11750   0.004741
6.11832  6.11766   0.004741
6.11843  6.11781   0.004741
6.11843  6.11774   0.004741
6.11810  6.11781   0.004741
6.11777  6.11781   0.004741
6.11799  6.11779   0.004741
6.11777  6.11768   0.004741
6.11788  6.11757   0.004741
6.11799  6.11750   0.004741
6.11755  6.11759   0.004741
6.11755  6.11757   0.004741
6.11744  6.11757   0.004741
6.11722  6.11750   0.004741
6.11711  6.11733   0.004741
6.11689  6.11717   0.004741
6.11699  6.11733   0.004741
6.11711  6.11717   0.004741
6.11733  6.11713   0.004741
6.11766  6.11706   0.004741
6.11755  6.11713   0.004741
6.11733  6.11699   0.004741
6.11722  6.11702   0.004741
6.11744  6.11695   0.004741
6.11733  6.11691   0.004741
6.11733  6.11695   0.004741
6.11755  6.11697   0.004741
6.11744  6.11689   0.004741
6.11766  6.11691   0.004741
6.11788  6.11691   0.004741
6.11810  6.11680   0.004741
6.11744  6.11673   0.004741
6.11766  6.11680   0.004741
6.11744  6.11671   0.004741
6.11744  6.11675   0.004741
6.11722  6.11673   0.004741
6.11699  6.11664   0.004741
6.11711  6.11673   0.004741
6.11689  6.11662   0.004741
6.11678  6.11651   0.004741
6.11666  6.11624   0.004741
6.11678  6.11631   0.004741
6.11689  6.11629   0.004741
6.11689  6.11614   0.004741
6.11711  6.11624   0.004741
6.11733  6.11618   0.004741
6.11722  6.11614   0.004741
6.11722  6.11611   0.004741
6.11678  6.11600   0.004741
6.11666  6.11607   0.004741
6.11678  6.11618   0.004741
6.11689  6.11627   0.004741
6.11722  6.11614   0.004741
6.11733  6.11614   0.004741
6.11766  6.11618   0.004741
6.11766  6.11620   0.004741
6.11755  6.11631   0.004741
6.11733  6.11627   0.004741
6.11744  6.11638   0.004741
6.11722  6.11640   0.004741
6.11711  6.11631   0.004741
6.11689  6.11624   0.004741
6.11699  6.11633   0.004741
6.11722  6.11636   0.004741
6.11733  6.11640   0.004741
6.11755  6.11651   0.004741
6.11744  6.11636   0.004741
6.11766  6.11636   0.004741
6.11755  6.11631   0.004741
6.11799  6.11653   0.004741
6.11843  6.11717   0.004741
6.11821  6.11737   0.004741
6.11821  6.11726   0.004741
6.11810  6.11735   0.004741
6.11832  6.11770   0.004741
6.11777  6.11770   0.004741
6.11799  6.11777   0.004741
6.11810  6.11759   0.004741
6.11788  6.11757   0.004741
6.11788  6.11768   0.004741
6.11777  6.11746   0.004741
6.11799  6.11757   0.004741
6.11810  6.11763   0.004741
6.11799  6.11757   0.004741
6.11810  6.11739   0.004741
6.11788  6.11739   0.004741
6.11777  6.11748   0.004741
6.11799  6.11746   0.004741
6.11755  6.11748   0.004741
6.11755  6.11741   0.004741
6.11755  6.11728   0.004741
6.11766  6.11735   0.004741
6.11766  6.11733   0.004741
6.11733  6.11719   0.004741
6.11666  6.11706   0.004741
6.11678  6.11704   0.004741
6.11678  6.11704   0.004741
6.11689  6.11699   0.004741
6.11711  6.11702   0.004741
6.11711  6.11695   0.004741
6.11711  6.11697   0.004741
6.11699  6.11684   0.004741
6.11699  6.11684   0.004741
6.11699  6.11680   0.004741
6.11678  6.11669   0.004741
6.11699  6.11664   0.004741
6.11689  6.11669   0.004741
6.11699  6.11662   0.004741
6.11711  6.11673   0.004741
6.11744  6.11684   0.004741
6.11722  6.11673   0.004741
6.11733  6.11673   0.004741
6.11733  6.11682   0.004741
6.11755  6.11686   0.004741
6.11755  6.11699   0.004741
6.11733  6.11699   0.004741
6.11733  6.11704   0.004741
6.11744  6.11699   0.004741
6.11733  6.11702   0.004741
6.11744  6.11708   0.004741
6.11799  6.11728   0.004741
6.11788  6.11724   0.004741
6.11788  6.11733   0.004741
6.11788  6.11730   0.004741
6.11766  6.11730   0.004741
6.11755  6.11741   0.004741
6.11689  6.11739   0.004741
6.11699  6.11737   0.004741
6.11689  6.11728   0.004741
6.11711  6.11735   0.004741
6.11699  6.11737   0.004741
6.11699  6.11744   0.004741
6.11600  6.11733   0.004741
6.11578  6.11730   0.004741
6.11534  6.11713   0.004741
6.11556  6.11691   0.004741
6.11589  6.11666   0.004741
6.11545  6.11658   0.004741
6.11545  6.11633   0.004741
6.11589  6.11624   0.004741
6.11644  6.11620   0.004741
6.11600  6.11631   0.004741
6.11556  6.11622   0.004741
6.11523  6.11627   0.004741
6.11567  6.11618   0.004741
6.11567  6.11611   0.004741
6.11611  6.11607   0.004741
6.11622  6.11611   0.004741
6.11545  6.11607   0.004741
6.11556  6.11607   0.004741
6.11479  6.11602   0.004741
6.11423  6.11585   0.004741
6.11390  6.11574   0.004741
6.11346  6.11479   0.004741
6.11324  6.11439   0.004741
6.11346  6.11388   0.004741
6.11390  6.11359   0.004741
6.11324  6.11350   0.004741
6.11324  6.11340   0.004741
6.11346  6.11342   0.004741
6.11357  6.11335   0.004741
6.11390  6.11319   0.004741
6.11412  6.11311   0.004741
6.11435  6.11342   0.004741
6.11479  6.11344   0.004741
6.11457  6.11368   0.004741
6.11435  6.11388   0.004741
6.11435  6.11406   0.004741
6.11435  6.11393   0.004741
6.11457  6.11381   0.004741
6.11423  6.11384   0.004741
6.11446  6.11373   0.004741
6.11446  6.11381   0.004741
6.11457  6.11386   0.004741
6.11423  6.11399   0.004741
6.11412  6.11397   0.004741
6.11446  6.11406   0.004741
6.11457  6.11406   0.004741
6.11446  6.11399   0.004741
6.11501  6.11397   0.004741
6.11512  6.11397   0.004741
6.11490  6.11401   0.004741
6.11468  6.11397   0.004741
6.11423  6.11401   0.004741
6.11423  6.11404   0.004741
6.11412  6.11399   0.004741
6.11423  6.11401   0.004741
6.11457  6.11401   0.004741
6.11479  6.11395   0.004741
6.11479  6.11393   0.004741
6.11490  6.11404   0.004741
6.11512  6.11408   0.004741
6.11545  6.11415   0.004741
6.11512  6.11432   0.004741
6.11523  6.11461   0.004741
6.11512  6.11463   0.004741
6.11468  6.11457   0.004741
6.11479  6.11441   0.004741
6.11534  6.11452   0.004741
6.11523  6.11452   0.004741
6.11534  6.11454   0.004741
6.11556  6.11468   0.004741
6.11589  6.11494   0.004741
6.11567  6.11499   0.004741
6.11567  6.11525   0.004741
6.11556  6.11550   0.004741
6.11545  6.11543   0.004741
6.11490  6.11538   0.004741
6.11501  6.11538   0.004741
6.11523  6.11534   0.004741
6.11534  6.11534   0.004741
6.11512  6.11519   0.004741
6.11512  6.11532   0.004741
6.11534  6.11532   0.004741
6.11545  6.11530   0.004741
6.11534  6.11532   0.004741
6.11523  6.11538   0.004741
6.11446  6.11545   0.004741
6.11457  6.11468   0.004741
6.11401  6.11481   0.004741
6.11368  6.11483   0.004741
6.11390  6.11468   0.004741
6.11401  6.11472   0.004741
6.11368  6.11483   0.004741
6.11368  6.11470   0.004741
6.11412  6.11437   0.004741
6.11379  6.11430   0.004741
6.11357  6.11428   0.004741
6.11346  6.11408   0.004741
6.11324  6.11404   0.004741
6.11324  6.11401   0.004741
6.11258  6.11395   0.004741
6.11291  6.11397   0.004741
6.11302  6.11393   0.004741
6.11291  6.11304   0.004741
6.11346  6.11306   0.004741
6.11357  6.11308   0.004741
6.11346  6.11308   0.004741
6.11368  6.11324   0.004741
6.11368  6.11331   0.004741
6.11390  6.11328   0.004741
6.11213  6.11337   0.004741
6.11235  6.11333   0.004741
6.11213  6.11319   0.004741
6.11202  6.11319   0.004741
6.11114  6.11304   0.004741
6.11169  6.11262   0.004741
6.11191  6.11184   0.004741
6.11202  6.11180   0.004741
6.11258  6.11184   0.004741
6.11302  6.11204   0.004741
6.11280  6.11198   0.004741
6.11291  6.11213   0.004741
6.11313  6.11240   0.004741
6.11368  6.11244   0.004741
6.11368  6.11251   0.004741
6.11368  6.11266   0.004741
6.11346  6.11295   0.004741
6.11302  6.11297   0.004741
6.11346  6.11286   0.004741
6.11324  6.11304   0.004741
6.11335  6.11306   0.004741
6.11291  6.11313   0.004741
6.11291  6.11308   0.004741
6.11280  6.11319   0.004741
6.11302  6.11319   0.004741
6.11280  6.11311   0.004741
6.11313  6.11317   0.004741
6.11346  6.11313   0.004741
6.11357  6.11319   0.004741
6.11390  6.11328   0.004741
6.11423  6.11348   0.004741
6.11412  6.11342   0.004741
6.11368  6.11350   0.004741
6.11379  6.11355   0.004741
6.11379  6.11350   0.004741
6.11368  6.11344   0.004741
6.11457  6.11346   0.004741
6.11523  6.11373   0.004741
6.11490  6.11377   0.004741
6.11479  6.11397   0.004741
6.11501  6.11397   0.004741
6.11512  6.11395   0.004741
6.11523  6.11426   0.004741
6.11567  6.11448   0.004741
6.11589  6.11461   0.004741
6.11545  6.11490   0.004741
6.11556  6.11481   0.004741
6.11523  6.11483   0.004741
6.11545  6.11485   0.004741
6.11512  6.11479   0.004741
6.11479  6.11481   0.004741
6.11479  6.11477   0.004741
6.11479  6.11463   0.004741
6.11479  6.11459   0.004741
6.11457  6.11463   0.004741
6.11457  6.11443   0.004741
6.11479  6.11421   0.004741
6.11512  6.11384   0.004741
6.11534  6.11410   0.004741
6.11556  6.11401   0.004741
6.11091  6.11087   0.000000
6.11102  6.11089   0.000000
6.11136  6.11100   0.000000
6.11191  6.11091   0.000000
6.11224  6.11094   0.000000
6.11180  6.11125   0.000000
6.11125  6.11138   0.000000
6.11147  6.11142   0.000000
6.11191  6.11156   0.000000
6.11158  6.11160   0.000000
6.11147  6.11165   0.000000
6.11158  6.11169   0.000000
6.11147  6.11156   0.000000
6.11191  6.11178   0.000000
6.11191  6.11182   0.000000
6.11213  6.11187   0.000000
6.11191  6.11187   0.000000
6.11202  6.11189   0.000000
6.11213  6.11187   0.000000
6.11180  6.11187   0.000000
6.11191  6.11204   0.000000
6.11169  6.11211   0.000000
6.11169  6.11196   0.000000
6.11136  6.11193   0.000000
6.11180  6.11182   0.000000
6.11202  6.11196   0.000000
6.11180  6.11200   0.000000
6.11158  6.11193   0.000000
6.11158  6.11193   0.000000
6.11169  6.11193   0.000000
6.11169  6.11180   0.000000
6.11158  6.11176   0.000000
6.11180  6.11187   0.000000
6.11202  6.11180   0.000000
6.11180  6.11169   0.000000
6.11191  6.11180   0.000000
6.11202  6.11180   0.000000
6.11224  6.11184   0.000000
6.11224  6.11200   0.000000
6.11246  6.11207   0.000000
6.11224  6.11207   0.000000
6.11213  6.11196   0.000000
6.11213  6.11211   0.000000
6.11235  6.11215   0.000000
6.11180  6.11224   0.000000
6.11147  6.11220   0.000000
6.11180  6.11227   0.000000
6.11202  6.11222   0.000000
6.11202  6.11231   0.000000
6.11180  6.11213   0.000000
6.11180  6.11211   0.000000
6.11147  6.11202   0.000000
6.11102  6.11200   0.000000
6.11125  6.11198   0.000000
6.11069  6.11180   0.000000
6.11080  6.11160   0.000000
6.11069  6.11138   0.000000
6.11069  6.11125   0.000000
6.11036  6.11118   0.000000
6.10991  6.11120   0.000000
6.10958  6.11094   0.000000
6.10903  6.11076   0.000000
6.10925  6.11051   0.000000
6.10814  6.10994   0.000000
6.10791  6.10916   0.000000
6.10769  6.10871   0.000000
6.10791  6.10851   0.000000
6.10725  6.10818   0.000000
6.10747  6.10820   0.000000
6.10713  6.10760   0.000000
6.10725  6.10758   0.000000
6.10747  6.10747   0.000000
6.10736  6.10760   0.000000
6.10814  6.10760   0.000000
6.10836  6.10771   0.000000
6.10814  6.10776   0.000000
6.10780  6.10798   0.000000
6.10791  6.10803   0.000000
6.10769  6.10791   0.000000
6.10791  6.10791   0.000000
6.10769  6.10787   0.000000
6.10803  6.10791   0.000000
6.10803  6.10805   0.000000
6.10702  6.10803   0.000000
6.10680  6.10805   0.000000
6.10658  6.10782   0.000000
6.10680  6.10780   0.000000
6.10713  6.10767   0.000000
6.10747  6.10767   0.000000
6.10725  6.10747   0.000000
6.10803  6.10758   0.000000
6.10814  6.10756   0.000000
6.10825  6.10758   0.000000
6.10836  6.10769   0.000000
6.10836  6.10782   0.000000
6.10814  6.10771   0.000000
6.10780  6.10769   0.000000
6.10791  6.10776   0.000000
6.10814  6.10785   0.000000
6.10791  6.10767   0.000000
6.10825  6.10774   0.000000
6.10780  6.10782   0.000000
6.10769  6.10780   0.000000
6.10791  6.10778   0.000000
6.10803  6.10785   0.000000
6.10725  6.10785   0.000000
6.10736  6.10769   0.000000
6.10769  6.10780   0.000000
6.10769  6.10762   0.000000
6.10747  6.10753   0.000000
6.10769  6.10767   0.000000
6.10725  6.10774   0.000000
6.10725  6.10778   0.000000
6.10669  6.10756   0.000000
6.10691  6.10745   0.000000
6.10736  6.10734   0.000000
6.10747  6.10747   0.000000
6.10758  6.10753   0.000000
6.10769  6.10753   0.000000
6.10769  6.10747   0.000000
6.10791  6.10751   0.000000
6.10803  6.10769   0.000000
6.10791  6.10767   0.000000
6.10791  6.10767   0.000000
6.10791  6.10769   0.000000
6.10769  6.10771   0.000000
6.10758  6.10782   0.000000
6.10736  6.10785   0.000000
6.10713  6.10782   0.000000
6.10747  6.10787   0.000000
6.10747  6.10780   0.000000
6.10747  6.10782   0.000000
6.10680  6.10771   0.000000
6.10713  6.10785   0.000000
6.10702  6.10780   0.000000
6.10669  6.10769   0.000000
6.10702  6.10767   0.000000
6.10736  6.10769   0.000000
6.10702  6.10778   0.000000
6.10725  6.10785   0.000000
6.10747  6.10791   0.000000
6.10680  6.10780   0.000000
6.10713  6.10791   0.000000
6.10736  6.10796   0.000000
6.10713  6.10798   0.000000
6.10713  6.10803   0.000000
6.10691  6.10803   0.000000
6.10702  6.10805   0.000000
6.10725  6.10791   0.000000
6.10736  6.10809   0.000000
6.10747  6.10809   0.000000
6.10702  6.10791   0.000000
6.10713  6.10796   0.000000
6.10713  6.10791   0.000000
6.10713  6.10778   0.000000
6.10702  6.10780   0.000000
6.10713  6.10774   0.000000
6.10680  6.10778   0.000000
6.10680  6.10778   0.000000
6.10691  6.10774   0.000000
6.10658  6.10782   0.000000
6.10658  6.10776   0.000000
6.10624  6.10738   0.000000
6.10624  6.10696   0.000000
6.10691  6.10700   0.000000
6.10602  6.10707   0.000000
6.10502  6.10698   0.000000
6.10479  6.10638   0.000000
6.10479  6.10591   0.000000
6.10557  6.10551   0.000000
6.10591  6.10544   0.000000
6.10546  6.10528   0.000000
6.10524  6.10533   0.000000
6.10546  6.10533   0.000000
6.10546  6.10522   0.000000
6.10546  6.10524   0.000000
6.10524  6.10522   0.000000
6.10513  6.10531   0.000000
6.10468  6.10542   0.000000
6.10502  6.10548   0.000000
6.10446  6.10537   0.000000
6.10446  6.10528   0.000000
6.10479  6.10520   0.000000
6.10446  6.10508   0.000000
6.10390  6.10517   0.000000
6.10368  6.10435   0.000000
6.10301  6.10406   0.000000
6.10323  6.10408   0.000000
6.10301  6.10406   0.000000
