date            hpq           vw            eq            sp
20080529       0.008383      0.004451      0.005327      0.005335
20080530       0.003198      0.003224      0.004944      0.001516
20080602      -0.017212     -0.009048     -0.008356     -0.010504
20080603      -0.000216     -0.004810     -0.001739     -0.005788
20080604       0.012327     -0.000846      0.001565     -0.000327
20080605       0.036317      0.020296      0.014639      0.019496
20080606      -0.018141     -0.026779     -0.019767     -0.030889
20080609       0.001680     -0.000546     -0.007806      0.000794
20080610      -0.001260     -0.004835     -0.005131     -0.002438
20080611      -0.022914     -0.015260     -0.015320     -0.016894
20080612       0.010542      0.001485      0.001306      0.003280
20080613       0.010219      0.014803      0.012338      0.015046
20080616       0.002740      0.003238      0.005436      0.000081
20080617      -0.005044     -0.004018     -0.004493     -0.006771
20080618      -0.015843     -0.008334     -0.008328     -0.009712
20080619       0.000000      0.002434      0.002837      0.003752
20080620      -0.020391     -0.017488     -0.013763     -0.018543
20080623      -0.002848     -0.000846     -0.009232      0.000053
20080624      -0.010327     -0.006243     -0.010143     -0.002815
20080625       0.012433      0.006209      0.007395      0.005843
20080626      -0.020395     -0.026301     -0.019175     -0.029365
20080627      -0.002015     -0.002562     -0.005895     -0.003717
20080630      -0.008300     -0.001065     -0.005961      0.001267
20080701      -0.004750      0.001936     -0.006290      0.003836
20080702      -0.008864     -0.021023     -0.018250     -0.018204
20080703      -0.003898     -0.002428     -0.006118      0.001094
20080707       0.012891     -0.008572     -0.011868     -0.008385
20080708      -0.012500      0.017087      0.018615      0.017080
20080709      -0.028539     -0.019433     -0.014286     -0.022776
20080710      -0.018005      0.007586      0.002150      0.006990
20080711       0.003378     -0.008324     -0.003009     -0.011090
20080714       0.004809     -0.008256     -0.012587     -0.009028
20080715      -0.003350     -0.011481     -0.009137     -0.010901
20080716       0.016567      0.024081      0.026766      0.025064
20080717       0.021020      0.009668      0.016638      0.012013
20080718       0.004395      0.000332      0.000862      0.000286
20080721      -0.001612      0.003920      0.006930     -0.000539
20080722       0.004152      0.011200      0.015483      0.013492
20080723       0.017229      0.001848      0.006661      0.004064
20080724      -0.020325     -0.024362     -0.018583     -0.023125
20080725       0.007607      0.005622      0.006517      0.004168
20080728      -0.016243     -0.016562     -0.013839     -0.018597
20080729       0.026279      0.021358      0.017045      0.023356
20080730       0.021074      0.016603      0.006673      0.016672
20080731      -0.005770     -0.011743     -0.002452     -0.013144
20080801      -0.018750     -0.005159     -0.000524     -0.005578
20080804      -0.000455     -0.013339     -0.012175     -0.008966
20080805       0.024124      0.024625      0.013451      0.028719
20080806       0.003333      0.005719      0.006656      0.003354
20080807       0.007973     -0.016849     -0.012412     -0.017934
20080808       0.006812      0.019353      0.016150      0.023893
20080811      -0.001964      0.006775      0.010987      0.006943
20080812      -0.001093     -0.009609     -0.005464     -0.012051
20080813      -0.001532     -0.000047      0.002870     -0.002916
20080814      -0.002412      0.005110      0.006706      0.005522
20080815       0.001978      0.001445     -0.000752      0.004076
20080818      -0.021715     -0.013479     -0.009881     -0.015098
20080819      -0.020404     -0.008884     -0.011794     -0.009315
20080820       0.056535      0.006819      0.002621      0.006197
20080821       0.006283      0.003191     -0.002455      0.002495
20080822       0.013132      0.009590      0.009744      0.011333
20080825      -0.005312     -0.018609     -0.015134     -0.019625
20080826       0.001068      0.003549      0.002992      0.003686
20080827      -0.001280      0.009579      0.008215      0.007983
20080828       0.011325      0.014353      0.013454      0.014840
20080829      -0.008663     -0.011748     -0.003393     -0.013724
20080902      -0.019608     -0.006897     -0.003303     -0.004093
20080903      -0.019783     -0.002978     -0.000281     -0.002035
20080904      -0.013972     -0.028878     -0.021324     -0.029922
20080905       0.011246      0.003869     -0.000217      0.004431
20080908       0.019128      0.014849      0.007517      0.020510
20080909       0.005903     -0.034956     -0.028951     -0.034138
20080910       0.016301      0.008580      0.003550      0.006149
20080911       0.009196      0.011133     -0.002913      0.013806
20080912      -0.004662      0.005237      0.004746      0.002122
20080915      -0.034916     -0.045717     -0.039410     -0.047136
20080916       0.067946      0.015445      0.003395      0.017515
20080917      -0.054947     -0.045638     -0.041099     -0.047133
20080918       0.030383      0.044155      0.041767      0.043342
20080919       0.023759      0.045751      0.049572      0.040257
20080922      -0.022793     -0.036897     -0.026901     -0.038237
20080923      -0.005937     -0.015603     -0.012728     -0.015633
20080924      -0.002133     -0.003309     -0.009435     -0.001978
20080925       0.019667      0.016541      0.008598      0.019656
20080926       0.002306     -0.001913     -0.008462      0.003167
20080929      -0.068187     -0.082684     -0.060924     -0.087897
20080930       0.037935      0.046811      0.027603      0.054203
20081001      -0.027465     -0.005771     -0.004709     -0.004544
20081002      -0.038025     -0.045771     -0.039006     -0.040291
20081003      -0.006010     -0.014333     -0.017086     -0.013506
20081006      -0.047674     -0.042493     -0.059693     -0.038518
20081007      -0.031013     -0.058149     -0.047190     -0.057395
20081008       0.008065     -0.011565     -0.027340     -0.011333
20081009      -0.037500     -0.073256     -0.063979     -0.076167
20081010      -0.038961     -0.012007     -0.005841     -0.011759
20081013       0.118919      0.115183      0.107384      0.115800
20081014      -0.022464     -0.009013     -0.001499     -0.005322
20081015      -0.045960     -0.089933     -0.070387     -0.090350
20081016       0.027195      0.039809      0.029654      0.042507
20081017       0.001261     -0.002165      0.001968     -0.006213
20081020       0.032737      0.046601      0.035401      0.047685
20081021      -0.072177     -0.031398     -0.020329     -0.030800
20081022      -0.074113     -0.059163     -0.048285     -0.061013
20081023      -0.059041      0.000893     -0.021078      0.012634
20081024      -0.021418     -0.033284     -0.031162     -0.034511
20081027      -0.038841     -0.037029     -0.035298     -0.031764
20081028       0.125401      0.095413      0.049293      0.107890
20081029       0.008834      0.001460      0.021525     -0.011079
20081030       0.064689      0.031798      0.035895      0.025804
20081031       0.015654      0.018260      0.034939      0.015365
20081103       0.008621     -0.000630      0.008852     -0.002529
20081104      -0.009583      0.038849      0.025663      0.040826
20081105      -0.052040     -0.050697     -0.037177     -0.052677
20081106      -0.072000     -0.049222     -0.037530     -0.050264
20081107       0.029727      0.026273      0.013678      0.028855
20081110      -0.013568     -0.013386     -0.020000     -0.012653
20081111      -0.026924     -0.024351     -0.028590     -0.022041
20081112      -0.063459     -0.053936     -0.055620     -0.051894
20081113       0.018304      0.068298      0.049381      0.069213
20081114      -0.039420     -0.043612     -0.041465     -0.041699
20081117      -0.036769     -0.024270     -0.022586     -0.025810
20081118       0.144853      0.005959     -0.010747      0.009838
20081119      -0.016672     -0.064384     -0.066777     -0.061156
20081120      -0.036331     -0.070861     -0.068844     -0.067123
20081121       0.088281      0.061504      0.033521      0.063248
20081124       0.030601      0.066742      0.064299      0.064723
20081125      -0.058824      0.009621      0.016039      0.006551
20081126       0.047917      0.038676      0.054973      0.035328
20081128       0.001988      0.010365      0.021564      0.009643
20081201      -0.052154     -0.089901     -0.080311     -0.089295
20081202       0.024821      0.037827      0.036783      0.039941
20081203       0.016049      0.024321      0.014960      0.025836
20081204      -0.041068     -0.030345     -0.022343     -0.029308
20081205       0.004193      0.036503      0.026950      0.036499
20081208       0.050701      0.040578      0.038066      0.038387
20081209      -0.020437     -0.022615     -0.015286     -0.023118
20081210       0.017096      0.014948      0.022634      0.011894
20081211      -0.009117     -0.030219     -0.027784     -0.028524
20081212       0.034215      0.010532      0.019321      0.007028
20081215      -0.029747     -0.014074     -0.021021     -0.012686
